Device Name;Address;Distance;RSSI;TX Power;System timestamp;Distance of measurement
Kontakt;F5:7A:A5:E3:EF:18;0.40;-69.00;-77.00;29/04/2015 12:29:26:451;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.79;-75.00;-77.00;29/04/2015 12:29:26:796;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.35;-68.00;-77.00;29/04/2015 12:29:27:213;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.71;-74.00;-77.00;29/04/2015 12:29:27:549;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.40;-69.00;-77.00;29/04/2015 12:29:27:892;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.35;-68.00;-77.00;29/04/2015 12:29:28:631;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.79;-75.00;-77.00;29/04/2015 12:29:28:975;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.35;-68.00;-77.00;29/04/2015 12:29:29:318;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.40;-69.00;-77.00;29/04/2015 12:29:29:717;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.40;-69.00;-77.00;29/04/2015 12:29:30:056;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.40;-69.00;-77.00;29/04/2015 12:29:30:400;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.40;-69.00;-77.00;29/04/2015 12:29:30:754;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.40;-69.00;-77.00;29/04/2015 12:29:31:403;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.45;-70.00;-77.00;29/04/2015 12:29:31:770;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.71;-74.00;-77.00;29/04/2015 12:29:32:110;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.45;-70.00;-77.00;29/04/2015 12:29:32:562;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.71;-74.00;-77.00;29/04/2015 12:29:32:905;2.00
